,table,column,bins,table_column
68,name,gender,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],name.gender
69,name,imdb_index,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],name.imdb_index
70,name,name_pcode_cf,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],name.name_pcode_cf
71,name,surname_pcode,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],name.surname_pcode
72,name,name_pcode_nf,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],name.name_pcode_nf
73,link_type,id,[1 1.34 1.68 2.02 2.36 2.7 3.04 3.38 3.72 4.06 4.4 4.74 5.08 5.42 5.76 6.1 6.44 6.78 7.12 7.46 7.8 8.14 8.48 8.82 9.16 9.5 9.84 10.18 10.52 10.86 11.2 11.54 11.88 12.22 12.56 12.9 13.24 13.58 13.92 14.26 14.6 14.94 15.28 15.62 15.96 16.3 16.64 16.98 17.32 17.66 18],link_type.id
74,link_type,link,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],link_type.link
75,keyword,id,[1 2684.38 5367.76 8051.14 10734.52 13417.9 16101.28 18784.66 21468.04 24151.42 26834.8 29518.18 32201.56 34884.94 37568.32 40251.7 42935.08 45618.46 48301.84 50985.22 53668.6 56351.98 59035.36 61718.74 64402.12 67085.5 69768.88 72452.26 75135.64 77819.02 80502.4 83185.78 85869.16 88552.54 91235.92 93919.3 96602.68 99286.06 101969.44 104652.82 107336.2 110019.58 112702.96 115386.34 118069.72 120753.1 123436.48 126119.86 128803.24 131486.62 134170],keyword.id
76,keyword,keyword,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],keyword.keyword
77,keyword,phonetic_code,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],keyword.phonetic_code
78,movie_link,id,[1 600.92 1200.84 1800.76 2400.68 3000.6 3600.52 4200.44 4800.36 5400.28 6000.2 6600.12 7200.04 7799.96 8399.88 8999.8 9599.72 10199.64 10799.56 11399.48 11999.4 12599.32 13199.24 13799.16 14399.08 14999 15598.92 16198.84 16798.76 17398.68 17998.6 18598.52 19198.44 19798.36 20398.28 20998.2 21598.12 22198.04 22797.96 23397.88 23997.8 24597.72 25197.64 25797.56 26397.48 26997.4 27597.32 28197.24 28797.16 29397.08 29997],movie_link.id
79,movie_link,movie_id,[2 3725.46 7448.92 11172.38 14895.84 18619.3 22342.76 26066.22 29789.68 33513.14 37236.6 40960.06 44683.52 48406.98 52130.44 55853.9 59577.36 63300.82 67024.28 70747.74 74471.2 78194.66 81918.12 85641.58 89365.04 93088.5 96811.96 100535.42 104258.88 107982.34 111705.8 115429.26 119152.72 122876.18 126599.64 130323.1 134046.56 137770.02 141493.48 145216.94 148940.4 152663.86 156387.32 160110.78 163834.24 167557.7 171281.16 175004.62 178728.08 182451.54 186175],movie_link.movie_id
80,movie_link,linked_movie_id,[284 50778.2 101272.4 151766.6 202260.8 252755 303249.2 353743.4 404237.6 454731.8 505226 555720.2 606214.4 656708.6 707202.8 757697 808191.2 858685.4 909179.6 959673.8 1010168 1060662.2 1111156.4 1161650.6 1212144.8 1262639 1313133.2 1363627.4 1414121.6 1464615.8 1515110 1565604.2 1616098.4 1666592.6 1717086.8 1767581 1818075.2 1868569.4 1919063.6 1969557.8 2020052 2070546.2 2121040.4 2171534.6 2222028.8 2272523 2323017.2 2373511.4 2424005.6 2474499.8 2524994],movie_link.linked_movie_id
81,movie_link,link_type_id,[1 1.32 1.64 1.96 2.28 2.6 2.92 3.24 3.56 3.88 4.2 4.52 4.84 5.16 5.48 5.8 6.12 6.44 6.76 7.08 7.4 7.72 8.04 8.36 8.68 9 9.32 9.64 9.96 10.28 10.6 10.92 11.24 11.56 11.88 12.2 12.52 12.84 13.16 13.48 13.8 14.12 14.44 14.76 15.08 15.4 15.72 16.04 16.36 16.68 17],movie_link.link_type_id
82,company_name,id,[1 4700.92 9400.84 14100.76 18800.68 23500.6 28200.52 32900.44 37600.36 42300.28 47000.2 51700.12 56400.04 61099.96 65799.88 70499.8 75199.72 79899.64 84599.56 89299.48 93999.4 98699.32 103399.24 108099.16 112799.08 117499 122198.92 126898.84 131598.76 136298.68 140998.6 145698.52 150398.44 155098.36 159798.28 164498.2 169198.12 173898.04 178597.96 183297.88 187997.8 192697.72 197397.64 202097.56 206797.48 211497.4 216197.32 220897.24 225597.16 230297.08 234997],company_name.id
83,company_name,md5sum,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],company_name.md5sum
84,company_name,country_code,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],company_name.country_code
85,company_name,imdb_id,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],company_name.imdb_id
86,company_name,name,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],company_name.name
87,company_name,name_pcode_sf,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],company_name.name_pcode_sf
88,company_name,name_pcode_nf,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],company_name.name_pcode_nf
89,title,id,[1 50567.22 101133.44 151699.66 202265.88 252832.1 303398.32 353964.54 404530.76 455096.98 505663.2 556229.42 606795.64 657361.86 707928.08 758494.3 809060.52 859626.74 910192.96 960759.18 1011325.4 1061891.62 1112457.84 1163024.06 1213590.28 1264156.5 1314722.72 1365288.94 1415855.16 1466421.38 1516987.6 1567553.82 1618120.04 1668686.26 1719252.48 1769818.7 1820384.92 1870951.14 1921517.36 1972083.58 2022649.8 2073216.02 2123782.24 2174348.46 2224914.68 2275480.9 2326047.12 2376613.34 2427179.56 2477745.78 2528312],title.id
90,title,md5sum,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],title.md5sum
91,title,kind_id,[1 1.12 1.24 1.36 1.48 1.6 1.72 1.84 1.96 2.08 2.2 2.32 2.44 2.56 2.68 2.8 2.92 3.04 3.16 3.28 3.4 3.52 3.64 3.76 3.88 4 4.12 4.24 4.36 4.48 4.6 4.72 4.84 4.96 5.08 5.2 5.32 5.44 5.56 5.68 5.8 5.92 6.04 6.16 6.28 6.4 6.52 6.64 6.76 6.88 7],title.kind_id
92,title,season_nr,[1 41.24 81.48 121.72 161.96 202.2 242.44 282.68 322.92 363.16 403.4 443.64 483.88 524.12 564.36 604.6 644.84 685.08 725.32 765.56 805.8 846.04 886.28 926.52 966.76 1007 1047.24 1087.48 1127.72 1167.96 1208.2 1248.44 1288.68 1328.92 1369.16 1409.4 1449.64 1489.88 1530.12 1570.36 1610.6 1650.84 1691.08 1731.32 1771.56 1811.8 1852.04 1892.28 1932.52 1972.76 2013],title.season_nr
93,title,production_year,[1880 1882.78 1885.56 1888.34 1891.12 1893.9 1896.68 1899.46 1902.24 1905.02 1907.8 1910.58 1913.36 1916.14 1918.92 1921.7 1924.48 1927.26 1930.04 1932.82 1935.6 1938.38 1941.16 1943.94 1946.72 1949.5 1952.28 1955.06 1957.84 1960.62 1963.4 1966.18 1968.96 1971.74 1974.52 1977.3 1980.08 1982.86 1985.64 1988.42 1991.2 1993.98 1996.76 1999.54 2002.32 2005.1 2007.88 2010.66 2013.44 2016.22 2019],title.production_year
94,title,title,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],title.title
95,title,episode_of_id,[2 50565.68 101129.36 151693.04 202256.72 252820.4 303384.08 353947.76 404511.44 455075.12 505638.8 556202.48 606766.16 657329.84 707893.52 758457.2 809020.88 859584.56 910148.24 960711.92 1011275.6 1061839.28 1112402.96 1162966.64 1213530.32 1264094 1314657.68 1365221.36 1415785.04 1466348.72 1516912.4 1567476.08 1618039.76 1668603.44 1719167.12 1769730.8 1820294.48 1870858.16 1921421.84 1971985.52 2022549.2 2073112.88 2123676.56 2174240.24 2224803.92 2275367.6 2325931.28 2376494.96 2427058.64 2477622.32 2528186],title.episode_of_id
96,title,imdb_index,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],title.imdb_index
97,title,imdb_id,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],title.imdb_id
98,title,episode_nr,[1 1837.4 3673.8 5510.2 7346.6 9183 11019.4 12855.8 14692.2 16528.6 18365 20201.4 22037.8 23874.2 25710.6 27547 29383.4 31219.8 33056.2 34892.6 36729 38565.4 40401.8 42238.2 44074.6 45911 47747.4 49583.8 51420.2 53256.6 55093 56929.4 58765.8 60602.2 62438.6 64275 66111.4 67947.8 69784.2 71620.6 73457 75293.4 77129.8 78966.2 80802.6 82639 84475.4 86311.8 88148.2 89984.6 91821],title.episode_nr
99,title,series_years,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],title.series_years
100,title,phonetic_code,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],title.phonetic_code
101,movie_info,id,[1 296715.38 593429.76 890144.14 1186858.52 1483572.9 1780287.28 2077001.66 2373716.04 2670430.42 2967144.8 3263859.18 3560573.56 3857287.94 4154002.32 4450716.7 4747431.08 5044145.46 5340859.84 5637574.22 5934288.6 6231002.98 6527717.36 6824431.74 7121146.12 7417860.5 7714574.88 8011289.26 8308003.64 8604718.02 8901432.4 9198146.78 9494861.16 9791575.54 10088289.92 10385004.3 10681718.68 10978433.06 11275147.44 11571861.82 11868576.2 12165290.58 12462004.96 12758719.34 13055433.72 13352148.1 13648862.48 13945576.86 14242291.24 14539005.62 14835720],movie_info.id
102,movie_info,movie_id,[1 50529.58 101058.16 151586.74 202115.32 252643.9 303172.48 353701.06 404229.64 454758.22 505286.8 555815.38 606343.96 656872.54 707401.12 757929.7 808458.28 858986.86 909515.44 960044.02 1010572.6 1061101.18 1111629.76 1162158.34 1212686.92 1263215.5 1313744.08 1364272.66 1414801.24 1465329.82 1515858.4 1566386.98 1616915.56 1667444.14 1717972.72 1768501.3 1819029.88 1869558.46 1920087.04 1970615.62 2021144.2 2071672.78 2122201.36 2172729.94 2223258.52 2273787.1 2324315.68 2374844.26 2425372.84 2475901.42 2526430],movie_info.movie_id
103,movie_info,info_type_id,[1 3.18 5.36 7.54 9.72 11.9 14.08 16.26 18.44 20.62 22.8 24.98 27.16 29.34 31.52 33.7 35.88 38.06 40.24 42.42 44.6 46.78 48.96 51.14 53.32 55.5 57.68 59.86 62.04 64.22 66.4 68.58 70.76 72.94 75.12 77.3 79.48 81.66 83.84 86.02 88.2 90.38 92.56 94.74 96.92 99.1 101.28 103.46 105.64 107.82 110],movie_info.info_type_id
104,movie_info,info,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],movie_info.info
105,movie_info,note,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],movie_info.note
106,comp_cast_type,id,[1 1.06 1.12 1.18 1.24 1.3 1.36 1.42 1.48 1.54 1.6 1.66 1.72 1.78 1.84 1.9 1.96 2.02 2.08 2.14 2.2 2.26 2.32 2.38 2.44 2.5 2.56 2.62 2.68 2.74 2.8 2.86 2.92 2.98 3.04 3.1 3.16 3.22 3.28 3.34 3.4 3.46 3.52 3.58 3.64 3.7 3.76 3.82 3.88 3.94 4],comp_cast_type.id
107,comp_cast_type,kind,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],comp_cast_type.kind
